A,$x_0$,w
0.2179295339704935,37899.014313706815,0.0718967608987317
0.1269429261359787,37898.24514356618,0.0801753057159235
0.184547892241448,37897.051092886526,0.0742728704667292
0.0478407921844958,37896.34396308688,0.0581981160925428
0.5071202354976849,37895.87800271597,0.081864148813448
0.1261892998303518,37895.2941150231,0.0593961362705959
0.1901564194779571,37895.00984927232,0.0748820253233899
0.9504330715737058,37894.63133880133,0.0791899664444008
0.4345905045622922,37894.35727223047,0.0894370029567491
0.1143218657354268,37893.44347939404,0.077161752227178
0.1823859631064318,37892.88945447966,0.1095581943857244
0.1736728610127627,37892.43435431417,0.0686760099410849
0.2235381505407082,37892.06812921297,0.0901678909282643
0.1981981847439645,37891.36367636772,0.0688758528914512
0.3310156077439884,37891.05186443673,0.0813286744866003
0.1800750529966488,37890.70195209917,0.084216837195887
0.2088272301499638,37890.22062532509,0.06436351993204
0.4145660095630547,37889.984194313394,0.0748637161382652
0.4218175383536509,37889.5172871802,0.0826796956071967
0.1433519570681707,37889.02444314981,0.0962923923506475
0.3760283413778781,37888.831458700646,0.0772276300282745
0.1010870104118709,37885.49880460024,0.0787214089265549
0.3822816284128587,37882.96114086188,0.0820222698310293
0.0703643147683307,37882.323937550005,0.0596478531365422
0.4842933298751735,37882.03454423214,0.0679372941091585
0.271732732119185,37881.78095575306,0.0651054185515142
0.0615465555515662,37881.52518703177,0.0456977370656099
0.6851088425570445,37881.27923418558,0.0834173632543351
0.283782828676052,37880.99892759243,0.0713085284337293
0.4836756342295858,37880.43851808047,0.081543722774817
0.2032299612929947,37880.11697315755,0.0844949851711431
0.4345159269254391,37877.04907330981,0.078538070060162
0.2082660556758043,37876.56532923452,0.0792694426890082
0.3354898780621949,37876.22157032281,0.0802593235921554
0.1052921469842106,37875.8647928092,0.08820763715085
0.3924863511527077,37875.24470210661,0.0765454314072814
0.209913900814521,37874.672543303255,0.0815303748769082
0.7056365507008207,37874.33137575764,0.084406249881331
0.2648160639013354,37874.05594709202,0.0834989903405707
0.3612285383652923,37871.415271585145,0.0818013984691107
0.1571236863826792,37870.67727493111,0.0758881798731239
0.1751356097200131,37870.28630383109,0.0696598694461325
0.2559674994732284,37869.409238394604,0.0682856070173555
0.1912948643642723,37869.24007960166,0.0572623168106
0.1677873558736411,37868.58989519114,0.0819767422577098
0.0740567097517932,37867.39676678256,0.1210540029365394
0.432547223679882,37867.15388064728,0.0633538680022427
0.2417088728432554,37866.903862373656,0.0756379856804368
0.1385322654039277,37866.38498268641,0.0745054419776552
0.1026553581320779,37866.089476616944,0.0663127537822948
0.0514972179651367,37865.81612246825,0.0567695889409965
0.3145335062604961,37865.09803476967,0.0785716786511463
0.0694185035141447,37864.38217405545,0.0698426896412391
0.1318045933695406,37864.12516933763,0.06789496581514
0.2787349382269077,37862.84228779919,0.0822785703151983
0.2503663728954817,37862.16155287312,0.0777200016887703
0.1101828868155387,37861.762286790254,0.094647200679945
0.1136843490641879,37861.302052715495,0.0772986200029586
0.2767101300725795,37860.51196506828,0.0818104540244862
0.431315710636092,37859.84527510292,0.0761888820806225
0.1827202152429174,37859.57763875763,0.0532811321761555
0.1373679089721335,37859.44007839284,0.086345818109129
0.255320630792768,37858.11315869287,0.0822851980595058
0.1067416503417638,37857.22119017079,0.0733440146620749
0.0926669209099673,37856.88268935763,0.0617302317581847
0.0524024158973239,37856.633830277904,0.0499959148117861
0.2111329434877517,37855.628907620245,0.0724264869325913
0.1867472071663301,37854.84573230767,0.0868973962398623
0.0978041003723021,37854.33019602799,0.0828936677039984
0.2154322526390841,37853.05936027107,0.0843032078371548
0.0905868513648847,37852.57421860872,0.0608859060499424
0.3960068193540279,37852.31281156581,0.0748016378963017
0.2137396591243391,37852.03647343678,0.0691925223944092
0.0654400647444717,37851.72938142226,0.0792251745077726
0.1856629631714045,37850.414060738745,0.0911423069041755
0.0773771166520532,37848.94826940029,0.0623346624740036
0.137878347931682,37847.70513823822,0.0836514323111479
0.1756382932359208,37847.335014746575,0.0744282432465396
0.0734712037421115,37846.16864677497,0.0751252742815056
0.1379795770900141,37844.92205580362,0.0685780903171564
0.3203429605191752,37844.5846903847,0.0743169856399368
0.1463171450908643,37844.33260905786,0.1107548038835007
0.0764682647919386,37843.26796874423,0.0680233619972639
0.0491641176220918,37842.79572291735,0.0861531334271555
0.1322578859094138,37842.0482169223,0.0817653238307608
0.0581802919489074,37840.288131056936,0.1131848750685471
0.1559151015928199,37839.64267384469,0.0732909437942446
0.1007309656488217,37839.097336358005,0.0725377269839961
0.0600352855747807,37837.66523594095,0.1108342872469017
0.0473894732830685,37837.29913909127,0.0880475828398186
0.2948570674050988,37836.67472078067,0.0833210819586706
0.163271109723951,37836.40659478404,0.1094705596015166
0.0933317651751522,37836.08271522079,0.079798787083711
0.0680532260297745,37835.789541762686,0.057142024573375
0.0642320137448387,37832.08852398265,0.0681003790108325
0.1205668996006613,37831.7697202165,0.0673970797381964
0.0692107346434638,37830.97001882198,0.0735155647815615
0.0429428761563339,37830.67332550285,0.0642912189679035
0.0846189889848565,37829.792025915245,0.076124788837721
0.0607292451375367,37829.20308621549,0.079602363208648
0.209476807330234,37828.5655264789,0.0701676502338704
0.1151358660599438,37828.29363788296,0.0807175656818994
0.1045490561991139,37827.663035410806,0.0672874536383817
0.0473114873276291,37827.12727370007,0.1499999999967974
0.077106055055578,37826.496413614375,0.078516175751186
0.1224243733980853,37826.00313912524,0.0822964573921669
0.1025744046754739,37824.29636027876,0.0748987047114538
0.0424825473874867,37823.99090936465,0.0570409908046134
0.1257005096424084,37823.69323041564,0.0720848222426006
0.040740319514325,37823.160276334514,0.0821901553766265
0.0756824302609633,37822.482467016845,0.0748462800758757
0.0503408399459174,37822.28194057367,0.0602891121856923
0.0678591493826713,37820.62511058892,0.0639653276319252
0.2216706763278298,37820.27856661082,0.0789910504503288
0.0816791166780508,37820.02372287099,0.1344379018595
0.0556746404177476,37819.73116912706,0.0676818360587127
0.1171456030025632,37818.6166863978,0.0741324967166357
0.0429220589958115,37816.5349158164,0.0530101893728444
0.1089897400884364,37815.42992427294,0.0732425153062148
0.0727641095028481,37814.49052899345,0.0997258927265027
0.0732953206119091,37812.22198139806,0.0689064379481502
0.1934586877619598,37811.796523019926,0.0818737328524787
0.0965098670780122,37811.5222922296,0.0750805606623961
0.0429452424493804,37810.30512877564,0.0601561213351693
0.0791256687693223,37809.87449634736,0.1170628737598171
0.0476496840623277,37808.8850951889,0.0715778570838436
0.0641592573672901,37807.51093814015,0.0721843133161279
0.0954474121890326,37806.977290859526,0.0764750136753897
0.0641732197019979,37805.07429528974,0.1077744568213109
0.197264027071649,37803.13258519686,0.0781295866193738
0.1031055330075363,37802.8567123434,0.0755831390317186
0.0805609068917264,37802.46091158922,0.0717059072436251
0.062803556490869,37799.818728121536,0.0712462447249781
0.0712293376379592,37798.33638500583,0.082512278500096
0.0562625026738617,37797.13106084082,0.1499865798032951
0.20411053546889,37794.27180610503,0.0718374837592264
0.0745914921182072,37793.98255450271,0.0682578074173724
0.0492988442054658,37792.97626138102,0.0751502386469796
0.0456036815983432,37791.26755582073,0.1360362297563952
0.0977137857713389,37789.49184733164,0.0780679146818216
0.0504916109715939,37788.80908545696,0.0716191176844502
0.0473622888847889,37787.33408195059,0.0791403058460923
0.1967221831567924,37785.21839621958,0.0757700081165058
0.0924945100921208,37784.95918425111,0.0925108869002595
0.0480248061091471,37782.24752819342,0.0627887142649566
0.047187977859442,37780.51100101735,0.0485636618983632
0.073305528637805,37776.47796990265,0.0672781049770239
0.1564948751072606,37775.9749655794,0.071625571746971
0.0610338416134273,37775.70105062957,0.0516815910804354
0.0561977230624803,37772.22532442708,0.0604097387249451
0.0518753252625351,37771.290752367175,0.0529108928043124
0.1813245523116826,37766.54448695981,0.0770546917243557
0.0423626232460033,37766.28451943016,0.040011105439982
0.143227015248649,37765.1260620312,0.0815908489228955
0.0642049448059905,37761.86302980677,0.0831810052372321
0.1889409086060344,37756.933930725405,0.0881444441704719
0.0516269210589841,37756.656955547725,0.080395916201391
0.0689545927888819,37752.30102509342,0.075968559401894
0.4176365467690066,37750.53178822761,0.0761728096287012
0.133500755966477,37747.90037539965,0.0687697411279494
0.1276195928112297,37747.12871896302,0.0669361366867667
0.0625492133652245,37746.84375095972,0.0666951037178282
1.155033902922117,37744.62107667127,0.0778279373459902
0.1087660922924892,37743.3610515675,0.0770868662071002
0.098662712274888,37742.51079773896,0.0894699816231684
0.727629732059759,37738.26784511937,0.0776517069532356
0.1121155765678334,37737.12553914483,0.0653030503240258
0.0700206477636096,37736.86648125169,0.0564101531401004
0.0543838904198826,37732.55137383709,0.0621294522019075
0.0444616222866493,37727.971404148586,0.0600098787854346
0.11383619689373,37726.957152364375,0.0714831908866364
0.1025938949535482,37726.68429379282,0.0677956301056048
0.7985518181599883,37725.2886490879,0.0769011364982173
0.0520051240908379,37724.68326811951,0.0839262565991639
0.0462492946424676,37720.5730573069,0.0861293063278884
1.3255426759131523,37719.897663525975,0.079352973114623
0.5284734075403315,37713.03187199226,0.0787662838601195
0.0474475374043329,37708.9423116874,0.0910486694438556
0.0770165016498564,37704.33476149413,0.0742059033009944
0.057889618136424,37701.56269243817,0.0673373512465439
0.0481111055329302,37692.8431891974,0.0751731930888959
0.0764891166542713,37673.22133492513,0.0709245195643269
0.1991297916822892,37669.37389346321,0.0765492388755134
0.0465452750609168,37668.88928481652,0.0650063073063234
0.1280431522542677,37652.12811795792,0.0794150387305145
0.0426175745715465,37638.77028329056,0.0660983990176664
0.0526356377412587,37626.9122093471,0.0614648176589692
0.4958385412598808,37612.68599232965,0.0771805141506834
0.9856182333074688,37608.84799864768,0.0776564917049826
0.5108126888098391,37606.61928956698,0.0762684936615358
0.1082560385800961,37481.53540954732,0.0655849400467508
0.2282017630811669,37476.63902958037,0.0747524839135175
0.1027695839409102,37475.84655595965,0.0688764594337309
0.039676533357543,37120.00391820647,0.0594230819889535
0.0353838905023678,37042.14632625778,0.0592654517801473
0.0703672231339187,36593.52554209207,0.078481711825188
0.2837066688060427,36589.73394968632,0.077378664320667
0.2648767263736633,36586.84863274712,0.0738049106597648
0.0486045390242741,36568.04119047266,0.0841263966098641
0.0710560118544735,36562.6841905257,0.0828054294505465
0.038342222862736,36553.07138782418,0.0798990745665624
0.1040316946350079,36545.64886222903,0.0722755976887884
0.2335569692398901,36469.31173762123,0.0782889188683217
0.5163499308202703,36465.02682169538,0.0780325524789008
0.2632789223776984,36463.369030742026,0.0754629240212284
0.0402435432853659,36448.51812270163,0.0743123573681581
0.0346199203998259,36445.25179432312,0.0692472093593583
0.0408578963092712,36441.64925749514,0.0801577193069982
0.0409773556376113,36437.79208905604,0.0687492539944911
0.0438408099712877,36433.55497645032,0.1376283947731332
0.0270814190096681,36429.04564866454,0.1325715842832097
0.0383168673372242,36424.31205068684,0.0660079244419315
0.047298733747699,36419.08902810345,0.103408805042385
0.0334691685797948,36413.59465928549,0.1099845522995544
0.039761982489219,36407.77064600841,0.1082291799258099
0.0355313930843228,36387.62861480986,0.0656342972816023
0.7017459789628001,35839.99542495161,0.0751356598666201
0.1493841361250115,35588.471063262776,0.0764670735844982
1.0782676221247778,35574.16560485957,0.0773866373426645
1.1138072448486076,35568.07258554299,0.0772907795580522
0.0313366193055424,35565.88512760976,0.0507809562532812
0.0367105433144959,35565.63494834384,0.0675890640513665
0.1571471673531237,35561.12331503947,0.0730317552136035
0.0421763293529702,35546.141156426245,0.0591648290416431
0.0276124204738938,35538.52867147186,0.0786991831320084
0.025558595079183,35511.40908875693,0.075505872051345
0.0740463830861042,35508.91299146573,0.0700114504530051
0.0674318452042444,35498.08299452455,0.077113025633143
0.0624353321657769,35497.37065632011,0.0846424128438755
0.0770221952609429,35481.52270364489,0.0704817932598778
0.3814645360845375,35452.18755493636,0.0774269212901156
0.4092815333952324,35446.08787936675,0.0792289627251662
0.0858759850246745,35323.631624505884,0.0747290185024158
0.1794147363127158,35318.94572746827,0.0750129408767486
0.0845710849863431,35317.86070981637,0.0726311156694333
0.0311706211470638,35200.01558413615,0.0614995348012115
0.039456779635336,34762.53874339435,0.0714386560651927
0.0416445202469853,34760.05799441016,0.066553448817961
0.0550698662877794,34757.26988227207,0.0679211605431322
0.0376027761299568,34755.780244510584,0.0694034734448224
0.0471048035167257,34754.17138825739,0.0767887079552707
0.0426381896356437,34752.55143060815,0.0730195470682047
0.0447195699503168,34750.77666016051,0.065301924785985
0.0681957311131728,34748.9373343481,0.0833828695268141
0.0418820547749138,34747.02947276932,0.0801178964363082
0.0594844830251567,34745.055538820015,0.0857004682225342
0.0382946943102954,34742.99543339345,0.0722256148584362
0.0490767744084904,34740.8501865229,0.0628030165128107
0.0396060748830431,34738.63075296733,0.0605774432324771
0.0543814467105509,34728.907539284664,0.0797263668852382
0.0389372111734112,34721.79919049261,0.0770517904109219
1.06796988904214,34683.665664314394,0.0798089665682467
0.0994020755905552,34683.44480285641,0.1404703245717882
1.8330944077155704,34681.53717176477,0.0789727818256866
0.0590995074243981,34680.80632494814,0.0721142664979681
2.463829559963987,34679.233223664654,0.0786624043617384
0.34705633976445,34678.34205824243,0.0777071060608744
0.0503481723366977,34678.04649486794,0.0561283296097967
2.726395255882047,34676.75568129798,0.0793790465637267
0.6288979261063908,34676.22109453471,0.077580438758731
0.0669815009217164,34675.18533142581,0.0647170711017418
0.0669032079226428,34672.16816593301,0.0808562929016451
0.99900603580202,34671.46492971745,0.0692601347246663
3.1572924604517616,34671.25853146888,0.0773734978838681
0.0207616687435141,34670.9956944749,0.0400000000362634
1.0438971809936488,34668.812630435576,0.0803015464507007
2.966283661979325,34668.24897369404,0.0795922365523174
0.0259947533611995,34666.23096298025,0.0400000000529798
1.091573703163539,34665.98193444834,0.0761130689447351
0.0409930715486157,34665.622634501815,0.0632670456554488
3.171948985347787,34665.060821834246,0.0789246787012007
1.145560345858129,34662.9844005003,0.077389971678203
0.0498812025347268,34662.15274563931,0.094947935197939
3.206292616368376,34661.69187253197,0.0792163413583061
1.034493372301897,34659.80727368735,0.079307748318818
0.059826755563501,34658.44927129653,0.1262073642987529
2.9740333205256766,34658.15120989559,0.0807777102369884
0.4096500427599629,34657.98169860839,0.0656498280231645
1.036668344446388,34656.45760586869,0.0786571783260999
0.0823661090120096,34654.75896633759,0.0400000000002769
3.178141684434877,34654.43185609101,0.0785482202766605
1.1752064206726294,34652.92840974996,0.0780463653163049
0.0637158694533959,34650.801324671025,0.0693212588921957
3.0530611152096987,34650.53360529969,0.0789867279629488
1.1411058256055997,34649.22496795836,0.07691097536538
0.0942558071504426,34646.71466533292,0.0490511416166624
2.861962454497184,34646.4668688068,0.0792134134991624
0.9882574497090504,34645.343582763904,0.079598305031759
0.0787085895753572,34642.492304240666,0.0508631609917542
2.8371212996518334,34642.21904412186,0.0791562676409053
1.0449392167638365,34641.283247591586,0.078191086032691
0.0372231224445993,34638.0631230334,0.0873018764086046
2.404181974495586,34637.78892508259,0.0813111622197848
0.884393898879895,34637.05835197424,0.079302570831384
0.045457275918025,34633.54790579852,0.0799301272052958
2.462089356558229,34633.18822369034,0.0793524573949026
0.8470552485755636,34632.650072921126,0.0788993870764248
2.339984539023245,34628.41715647576,0.0799839983996658
0.8340079102651339,34628.07545793106,0.0916292976957309
0.0590695853385361,34621.63527008781,0.0654812419748107
0.1152853521729571,34620.815752922244,0.0753743215041082
0.1609867421123795,34619.91757313485,0.0747166708640078
0.1985605045414625,34618.95756597232,0.074289985440584
1.928076460096064,34618.331489822354,0.0832693708977238
0.1901487311669248,34617.92442798517,0.0889980247856249
0.2200091399400099,34616.82432619108,0.0762930247526538
0.2675096798651851,34615.66833056958,0.0727865507061242
0.2874334811798764,34614.43241281406,0.0806377219462291
0.0498116246078275,34613.86816586083,0.0807226305632381
0.75049549900649,34613.26016381163,0.075929664893609
1.8986660869377048,34613.02022536283,0.0756044924643181
0.2581806764218333,34611.74375338366,0.0827173740952152
0.2510115337413074,34611.72738216345,0.0708708812732305
0.0736074138194332,34611.20032660116,0.0722910912818534
0.0442831142243243,34610.88181101198,0.0781540282070656
0.2323842781310333,34610.28588249541,0.0775460776131365
0.0962894386914218,34609.202557598925,0.0755472251200132
0.291473844607763,34608.78030342444,0.0833441211778343
0.6052731447824576,34607.9760487847,0.0779538968249715
1.596702012700129,34607.54793988174,0.0803117117648187
0.2152932675594121,34607.17650407122,0.1005678319622354
0.0516182812026566,34606.75690743651,0.0628740462578991
0.2439751924025547,34605.52258639378,0.0749099380611473
0.1187886345124872,34604.80615269248,0.0730486704314668
0.0584971608197286,34604.49905483508,0.0727876314713401
0.2235697604276566,34603.7787930159,0.093177247340753
0.053427935519069,34603.125200966984,0.0695970866889194
0.5916811260483865,34602.51158307654,0.0846188043106729
0.0625935550576126,34602.16208434163,0.1499999999999999
1.344616978044228,34601.88179044065,0.0756182008670299
0.2061823104361616,34600.11860331439,0.0727136933953467
0.1400597680114772,34599.84025127515,0.0714613552223386
0.0653578109930869,34599.542375426805,0.0652554296304968
0.1985024362202335,34598.17419833075,0.0709804336684032
0.0681522212821529,34597.9418285625,0.0463242004355307
0.1961043086656688,34597.71104911818,0.0757475625741505
0.1457487710501977,34597.16556117756,0.0514914246920168
0.2660989910352107,34596.89403072865,0.0977766799654906
1.346748111125929,34596.06048941804,0.0786059580409969
0.6675024779249804,34595.17366999318,0.0791822126392518
0.670342806351015,34594.177860619864,0.0987429196715653
0.7065039290348232,34593.14404103966,0.0786832118675167
0.832611550043703,34592.01606055279,0.0875638047188598
0.1343497581122952,34591.34480503917,0.0678962843450859
0.4693934770133888,34591.083844290275,0.0683475602153452
0.7779936471262027,34590.8426649655,0.0709592760333337
1.235229660345211,34590.053647295055,0.0802811285980118
0.7553617559549416,34589.59723370677,0.0809181896339367
0.6997103655068557,34588.29045513347,0.0770589086227424
0.0779486638658679,34588.125054926626,0.1499999999998215
0.0594268795198535,34587.878021806246,0.0449025287065467
0.1446607729452829,34587.329269034184,0.0777867844849909
0.7924193488002726,34586.90175193634,0.0793450614352448
0.1330028801091437,34581.53499228006,0.0800896028035707
0.0609166543858889,34581.26075690675,0.0687424680538799
0.6144652191662379,34580.690042261886,0.0802080940646074
0.0947728887924739,34579.96349769178,0.0669324174539195
0.7376519513119847,34578.9630022787,0.0831527472164357
0.107729909131317,34577.99311418962,0.0747617905817394
0.0889079533647244,34577.7319953731,0.0405694735417705
0.9832581443755268,34577.50980952786,0.0847646856773692
0.571044817301017,34577.19356637669,0.0923153437693366
0.5738615908072088,34575.317094985214,0.0789179182207797
0.0951076277243573,34574.64690099669,0.0780476288032828
0.1218398936420006,34574.307992781774,0.0709432131842081
0.0600084427556143,34573.99008536608,0.0728379024354212
0.0422685101035142,34573.75414069163,0.0965185489620732
0.5527895928923754,34573.38579291898,0.0834142696904094
0.2902681112888241,34572.60624561654,0.0759637610278621
0.0905351810975404,34571.929336095425,0.0780404359225916
0.4983061158610171,34571.38487397441,0.0808458131579905
0.9198541572983102,34570.97829135702,0.0789545775265411
0.1317988233268949,34570.48948940189,0.0783118012391264
0.0377907166995586,34570.165692649694,0.1499981689623778
0.4642006205181037,34567.18296802402,0.0788751153493104
0.089772398105328,34566.525128610585,0.0747461627090169
0.2686895967515741,34566.12202925789,0.0976141943070585
0.420897593144258,34564.972615466955,0.0801311680104168
0.8450066295324631,34564.274415247244,0.0773054302658122
0.0519488126057622,34563.15659711363,0.0592637306258603
0.3623554229305222,34562.687524892215,0.0767987537596435
0.0554461518735768,34562.42097229769,0.1499999999607017
0.0498581904580107,34562.0880519,0.056289769250954
0.3722174999080714,34560.33200102233,0.0804876227819949
0.5219348855631746,34559.99914484763,0.0776875364893872
0.2585074525733482,34559.418972163294,0.0758951582129392
0.0391597677370045,34558.44450549809,0.0859348824658411
0.092129013599937,34558.161994661954,0.0736896539199767
0.3478186432413823,34557.899964274424,0.0773207834584225
0.6962975996743046,34557.38979785165,0.0796368862129755
0.2959047685530339,34555.408242711615,0.0811860556306602
0.0474653338244491,34554.24001433209,0.1102197204213812
0.1163845163325942,34553.75417415391,0.0742203702354864
0.0465765177691053,34553.49867522946,0.0502692533896053
0.2470697977240526,34552.83954578736,0.0819401717934215
0.1938370044804814,34552.566896782584,0.081612166661718
0.6420536930427421,34550.30045164485,0.0954692437476984
0.0413793341286202,34549.763703838624,0.0715179112240576
0.0858811422080024,34549.228006785255,0.0757196422340246
0.1727921073404009,34547.472487039646,0.071803226775127
0.0382737557903643,34546.813129953705,0.1384503716401979
0.0659393391024399,34545.837600731174,0.0801846174035651
0.1508715886257628,34545.533336011154,0.0752545159589915
0.2317417488777076,34544.69234859716,0.1223634690865379
0.1180458564926939,34543.79441079673,0.0993665327071551
0.048243247857233,34543.55472066156,0.0704209018822738
0.4904375832524654,34543.106271624594,0.0794444682918064
0.1094841923163371,34542.666483121626,0.095245516403137
