,A,$x_0$,w,assigned
157,0.258568594142563,37940.207709491355,0.0925964284785801,False
158,0.1347387451205084,37939.81204699102,0.12256814661161981,False
159,0.1563687101299001,37935.34192144267,0.07052291168680165,False
160,0.295285763653643,37935.157440001894,0.08455104364894704,False
161,0.19073813148388982,37934.91040706695,0.07685756326680111,False
162,0.15729823118109354,37930.127188563,0.06457058403519675,False
163,0.26567826611709394,37929.91569679354,0.08370385806058084,False
164,0.10733650658349853,37929.65579234595,0.06199825638292677,False
165,0.05850292558694288,37924.80716597965,0.11289141654470394,False
166,0.1837014687968671,37924.52214290957,0.08948985841785186,False
167,0.09565516504744762,37924.236184913236,0.06440080336517724,False
168,0.06730079078529709,37919.46492578617,0.048482191428626926,False
169,0.0894165047959056,37919.29372266725,0.05467343234178807,False
170,0.1119861560934031,37919.0607129968,0.07543738632676106,False
171,0.16443460669405122,37918.89303317898,0.0815580205550223,False
172,0.07683976122797673,37918.62602083648,0.07401387719134361,False
173,0.024562853826294872,37915.408095645114,0.05549866064140869,False
174,0.022167677018877164,37914.351067486634,0.11245048336906814,False
175,0.0650550665369011,37913.879911821554,0.05089546300330931,False
176,0.08393451860044049,37913.674492089616,0.06127630103580095,False
177,0.13269163166640782,37913.276952677,0.06326848557138458,False
178,0.18432054633868766,37913.09324593173,0.06924357361971323,False
179,0.06435542895996765,37912.82206479761,0.11447709805531764,False
180,0.027500173639700143,37911.823316886694,0.05121941792975588,False
181,0.03190992894676872,37909.235066631634,0.05732927302107582,False
182,0.024101429613446936,37909.044334284576,0.045216561972023395,False
183,0.05003611694742566,37908.08827514058,0.04995285487516248,False
184,0.06302605670402223,37907.90118520618,0.04822208507697967,False
185,0.02345760535841697,37907.7233882825,0.04000430248793777,False
186,0.10200821497080675,37907.28475394404,0.052439053475251504,False
187,0.13230259512080975,37907.07392177848,0.07022941221913291,False
188,0.056580865775080466,37906.81689333409,0.06710810663640543,False
189,0.026149021136388933,37904.29896409246,0.04624086605224863,False
190,0.040535162460787935,37902.03867187501,0.14646312184933155,False
191,0.059650770653188294,37901.90047414231,0.04452572006330818,False
192,0.09151272433390364,37901.08271039138,0.07173776062301249,False
193,0.11357020386529117,37900.89540555021,0.06547315712144496,False
194,0.0561748888762888,37900.634388454615,0.06842153255880082,False
195,0.038455121595257734,37895.94752937605,0.05381937451126592,False
196,0.04969099447588016,37895.74537940232,0.056193737813802935,False
197,0.056214647257439215,37894.70661513686,0.04316052932770059,False
198,0.10402539484880993,37894.49867569178,0.08711895275485868,False
199,0.060641705032622915,37894.23393142948,0.05081385292383527,False
200,0.020166507755545238,37892.327615520764,0.14999999067993422,False
201,0.03821898172706489,37891.942067440716,0.040000001497119284,False
202,0.025487142992148142,37891.17117582096,0.1499518765500922,False
203,0.04901118308212679,37890.94209534308,0.04440197781664208,False
204,0.05723536525065231,37890.07313479427,0.05506154802309559,False
205,0.05486553588770439,37889.87558001716,0.06292513949116924,False
206,0.046026214213087606,37889.395806170425,0.05547816973119793,False
207,0.05123692036691576,37888.72280786206,0.05466306717063339,False
208,0.07309719353501459,37888.12518391676,0.047384222329569674,False
209,0.07963711622404047,37887.93651418313,0.061585879567980444,False
210,0.051557196970704294,37887.49066960309,0.05460812057070675,False
211,0.05101298734421011,37886.40886922907,0.052353741025459685,False
212,0.08939048467578879,37886.200818161014,0.06993912610145026,False
213,0.03438709774539555,37885.0597045019,0.0501111488772631,False
214,0.05725865277962048,37884.874875505564,0.04251655156868554,False
215,0.03504546519643494,37883.58158500351,0.0400093690631175,False
216,0.03058988222071049,37883.35487915516,0.081843263070233,False
217,0.024017527881587827,37883.008013880855,0.04438440725367879,False
218,0.03397956720741586,37882.839714212845,0.05663014435819199,False
219,0.03897006590369184,37882.086229541004,0.043569220874479266,False
220,0.055453349570654814,37881.89220221822,0.055974142306236936,False
221,0.044065449661931,37881.37519264321,0.04613039476352964,False
222,0.06827306894366762,37881.164172854165,0.08476844148742446,False
223,0.033630014258030375,37880.88814901706,0.0476355664628016,False
224,0.031089312499533374,37880.34324557205,0.14999999852557191,False
225,0.043590993592250826,37878.66896629569,0.061210027328324174,False
226,0.029939447771252976,37877.12648426687,0.04000213964201223,False
227,0.04248176811799062,37876.93385934282,0.05642866290420859,False
228,0.019523323299531384,37876.26275831063,0.14999945742287762,False
229,0.03745730419497725,37875.148295415995,0.07133728883613681,False
230,0.044352139001448965,37874.404804969985,0.043870729030332734,False
231,0.06933699291264958,37874.20341204224,0.08391575575596669,False
232,0.0403992178179678,37873.23191250443,0.059920939335143156,False
