,A,$x_0$,w,assigned
208,0.0490982086067383,35175.154891191094,0.0793844306834588,False
209,0.0192657324499023,35172.31261355647,0.054703448659298,False
210,0.0179221297122096,35099.48811053761,0.0720484998924578,False
211,0.0969703278283764,35032.45799234296,0.1073037721463794,False
212,0.119353828917965,35029.47022882735,0.0765048589539692,False
213,0.10419074425054,35026.03084589893,0.0802953772664206,False
214,0.0987562231905636,35024.42012673435,0.1070229563220543,False
215,0.0235240604997933,34734.2899895545,0.0672989554660317,False
216,0.0258714604621907,34709.983802480456,0.0636703404864979,False
217,1.2710134123856665,34683.65439482596,0.0825940062908931,True
218,1.3967119295454804,34681.52508926833,0.0824365623898915,True
219,1.6181795340413754,34679.220148068314,0.0826809204929405,True
220,0.0068116437157836,34678.93017979477,0.0400069924259982,False
221,0.2869711117177627,34678.32428079259,0.082292293288688,True
222,1.770102811088702,34676.739902505185,0.0824815259530635,True
223,0.647552592049556,34676.20902417029,0.0812697821579732,True
225,0.7146175251746919,34671.42453581488,0.0862432699537051,True
226,1.759668993711704,34671.247909510144,0.0860823989947366,True
227,0.6195505488468864,34668.79388421783,0.080578535197949,True
228,1.1627101455087503,34668.23132029807,0.0839363834380252,True
229,0.3814767418056104,34665.96699802126,0.0817225506343166,True
230,1.1930170870008248,34665.04276033678,0.0820965639016982,True
231,0.3475832449003549,34662.968852822334,0.0822697890984537,True
232,0.7133702669797811,34661.67321080496,0.0825654635164663,True
233,0.4229297118839447,34659.78800324579,0.0815618895237043,True
234,0.7306674698789354,34658.13273450672,0.0828288637223754,True
235,0.312691005475545,34656.436667461065,0.0830780778464858,True
236,0.5221416720101537,34654.409978083975,0.0832580447035024,True
237,0.2344109807306772,34652.905468534576,0.0770701684704747,True
238,0.4955458684688074,34650.515733270586,0.0838348586327532,True
239,0.2067213404443585,34649.20653635892,0.0815789745854413,True
240,0.5397564234466748,34646.4448973176,0.0850249832014412,True
241,0.165480030080137,34645.31897881578,0.0844913978512103,True
242,0.4486145963286707,34642.19741654848,0.084984217242071,True
243,0.1341936572273253,34641.262059443616,0.0835296356627318,True
244,0.3276633327434613,34637.76951467336,0.0858410781854519,True
245,0.1387412403220314,34637.03605651887,0.0892685535902254,True
246,0.2372022745288207,34633.16336935831,0.080580600032331,True
247,0.1017474962154196,34632.63556619439,0.0862564696687509,True
248,0.250889774056439,34628.38734004545,0.0848805664864918,True
249,0.0980335475442456,34628.044058414656,0.0813230005604782,True
251,0.1374897745832398,34618.3213459966,0.1012462098458356,True
252,0.048403635449762,34613.24534507334,0.0692423761073241,True
253,0.1100067547596075,34612.98030090983,0.0679102087396483,True
254,0.0310822725245158,34607.95078353275,0.0944977829610983,True
255,0.0962371343508046,34607.52182528792,0.0844289914680969,True
256,0.0320563968410953,34602.47195393128,0.0486534696435786,True
257,0.0782371809299768,34601.86040887213,0.0777353488586107,True
258,0.0837001108825266,34596.042520510004,0.0810310669316265,True
259,0.0497983036763024,34595.13202581696,0.0743336257004206,True
260,0.0313229341233932,34594.11501690875,0.0736715242013446,False
261,0.0289168324478178,34593.142581672546,0.0814391530791581,False
262,0.0346800301229118,34592.01233095652,0.0722925145997396,True
263,0.0357111658937092,34590.84127106648,0.1115292232747513,True
264,0.059063298921788,34590.02176867857,0.0824131397045523,True
265,0.0274162794739606,34589.56896717533,0.0733242598549857,True
266,0.024581034324567,34588.29055761888,0.1070455828960034,False
267,0.0303878476584877,34586.897012798014,0.0797028842566298,False
268,0.0405952600749815,34585.43204932366,0.0858472114002667,False
269,0.0274779466728562,34585.05809265079,0.0692150175972618,True
270,0.0398807197239069,34583.80274035943,0.067480597419913,True
271,0.0287049768403928,34582.33177370181,0.0733131917880261,True
272,0.0234147156482786,34580.63447001213,0.058360050318106,False
273,0.0279655797414704,34578.93984616106,0.0756716861927574,True
274,0.0409307177584544,34577.48017297983,0.0953848825863889,True
275,0.03597664289303,34575.289382990486,0.074556069644239,False
276,0.0389465468115073,34570.96477423969,0.0668986109682907,True
277,0.2114761365945193,34559.99189055032,0.0771084656280687,False
278,0.0267132703103132,34557.38551270625,0.0807034334835583,False
279,0.1080690842353167,34476.24104726655,0.1100794593713703,False
280,0.0325436070219551,34447.065998040445,0.0524983320993033,True
285,0.0901340739872242,34387.76066944849,0.0735112003243175,False
286,0.0796022073005537,34387.43817241232,0.0786628718543423,False
287,0.6362932595829455,34309.55149534566,0.0820580374889692,True
288,0.9218663579901292,34305.48108870493,0.0821558396739928,True
289,0.4511138544388516,34303.53720586141,0.0805923327579125,True
290,0.056030489883543,34174.80931417512,0.0740534289827195,True
291,0.1131375479752907,34169.767044099106,0.0760062022575632,True
292,0.0553236782260148,34169.26041631498,0.0697241793471769,True
293,0.0567459334155069,33774.16198241645,0.0873465888722485,False
294,0.0490567365888488,33773.08537203106,0.0747119892997994,True
295,0.0415353634860704,33772.74798655158,0.0641886729193661,True
296,0.0311644491200349,33767.55353454559,0.0872631156529944,False
297,0.0339038671191497,33767.273419710844,0.0651415828318843,False
298,0.0456609376940018,33491.778815088786,0.072960335126851,False
299,0.0190962317487641,33487.75866794479,0.0609934279806444,False
313,0.0225321183404612,33399.70500167203,0.080338692465549,False
314,0.031621386978461,33355.62324613448,0.062616248438964,True
315,0.0809956673195087,33353.59837981109,0.0766496982284795,True
316,0.0224222894210699,33349.61998217546,0.07693527611778,True
317,0.4931063956268359,33317.43680098942,0.0805044319239677,True
318,0.0234159660682721,33311.78062348836,0.0824557725747072,False
319,1.0402330659949734,33310.98770776105,0.0805975488882122,True
320,0.6734586073523713,33305.17099615045,0.0806530225650748,True
321,0.9199198796585636,33271.34851524177,0.0817554054373823,True
324,0.6138528618765666,33259.08469994193,0.0809411429949467,True
325,0.1738780857353119,33165.05643758537,0.079294449999702,True
326,0.3058729199315761,33160.55164597584,0.0801437662442297,True
327,0.1002557810102015,33159.18940384862,0.0742206937735899,True
328,0.0527853409156235,33105.47522613238,0.0777178026661869,False
329,0.1040258240352606,33103.409609894225,0.0779453106594012,False
330,0.0521710285409465,33099.40655662506,0.0774698101451333,False
331,0.5460258839939205,32959.99299856139,0.07545404854769,False
332,0.0333525452867397,32783.5305968728,0.0798077082171005,True
333,0.0400269475082468,32783.30279730281,0.0609057770442684,True
340,0.1110088396214721,32773.77357353664,0.0717747021747457,True
341,0.017132104005282,32670.078062487384,0.0628358195276927,False
342,0.8403133153905034,32283.7404056817,0.0812389775541472,True
346,2.221908467772172,32271.46478164957,0.0807888547309849,True
355,1.043116314504093,32254.0228551704,0.0810266831449812,True
356,0.0365213439976252,32246.370392825967,0.0695337186853437,False
357,0.6393910244705279,32149.40380622574,0.0795257530149441,True
360,0.4262056011084022,32143.3344812357,0.0801251948773808,True
361,0.0341078114654862,32028.113640535183,0.0706328823704681,False
362,0.022521040815325,32025.98311392168,0.0803111477677738,False
363,0.0321028758202214,32017.846775180667,0.0712402290086164,True
367,0.0182303897788916,31956.86654924286,0.0614224744034638,False
368,0.0174802359473459,31952.9025674794,0.0525935511062928,False
371,0.0217252502822672,31787.383039885503,0.0670360390461382,False
372,0.0182814445513892,31782.522260776987,0.0522846147153325,False
373,0.0308981752449114,31710.50007573849,0.0589720387697066,False
374,0.0366817449432428,31709.27878709552,0.0806764751078013,False
375,0.0221287920968141,31690.41691121341,0.0767281830235896,False
376,0.3453014460163779,31379.748690537366,0.0799468795646375,True
377,0.5143119324413599,31379.43424050153,0.0807727157441316,True
378,0.3646622142854483,31377.980241546527,0.0835317617543102,True
379,0.7678356108111261,31377.673159920738,0.080781019419258,True
380,0.6025400043910099,31376.062022647355,0.0799835467039947,True
381,1.1542098227262825,31375.74473810763,0.0800197106029273,True
382,0.2536389127418409,31374.273830822127,0.0850782750161655,True
383,0.3939833105685942,31373.96796408619,0.0811295761971187,True
384,1.093329799094371,31373.66257491145,0.0802578356856903,True
385,0.464913360173527,31372.516809829976,0.079580056101056,True
386,0.3436188101273539,31371.72055256876,0.0865344853731325,True
387,0.777483001338829,31371.41485996592,0.080382519506197,True
388,0.5956829375034427,31370.5982974724,0.0803572106310765,True
396,0.2769403115253846,31361.34195852467,0.0777910596785066,True
397,0.2308861362403968,31361.111653514046,0.0732591277746249,True
398,0.3976954762235148,31360.828099425336,0.0837086319144007,True
399,0.1955146095644872,31358.6154747915,0.0832613503443034,True
400,0.1834429915921802,31358.083879322578,0.0916103588562305,True
401,0.3298190537283188,31357.78551412712,0.0828644256844528,True
402,0.2862457428908133,31355.74587906292,0.0804692265516588,True
403,0.1288570888899433,31354.86981380459,0.0925218605296166,True
404,0.2378186607101095,31354.56420041701,0.0786656823582658,True
405,0.1394393150251171,31352.70745785013,0.0831061332015599,True
406,0.0934781230489829,31351.49880434814,0.0882455335278791,True
407,0.2163617192731041,31351.2037070151,0.0796160400321023,True
408,0.1156674301924561,31349.51513772292,0.081281464048816,True
409,0.1033102821343573,31347.979347650537,0.0877593142868101,True
410,0.2099479684136971,31347.680855834904,0.0781339932947252,True
411,0.0919863808281712,31346.166425280888,0.0795571035535083,True
412,0.0816090376221267,31344.291569811703,0.095135262682446,True
413,0.168233372435003,31344.00217972264,0.0830382920018529,True
414,0.0785644535400302,31342.658777375545,0.0726696698552758,True
415,0.0702408562715818,31340.42666615578,0.0998582347222641,True
416,0.1288098167036996,31340.148259308608,0.0851835290329731,True
417,0.0878341246793599,31338.97437913662,0.0780187717472934,True
418,0.0559855292308424,31336.43320965268,0.0791326401000503,True
419,0.1069163536485417,31336.1583667219,0.0908055162544876,True
420,0.0534060709684456,31335.14609046586,0.0763218667155735,True
421,0.0343343999749829,31332.25045835583,0.0890816534232907,True
422,0.0935847569435034,31331.97733978244,0.0840098346191834,True
423,0.0431738127320633,31331.17532148654,0.0693919493412699,True
424,0.0389091115688605,31327.93403828347,0.0934136110276668,True
425,0.0656316489458621,31327.65542083361,0.0777589117028067,True
426,0.0353151722136848,31327.01413897964,0.0674916208963504,True
427,0.032066108607589,31323.43770105367,0.094487733825183,True
428,0.0547387972837287,31323.17390387924,0.0830691255773364,True
429,0.0282119220020567,31322.69220157502,0.0703322526446886,True
430,0.0180646982550166,31318.817635043903,0.0690154758978424,True
431,0.0361736415286352,31318.54076642159,0.0752117616304154,True
432,0.029869877841216,31318.21831548781,0.060666998791018,True
433,0.0193979544431456,31314.01119437304,0.0732479836191668,True
434,0.0418593034771944,31313.688506105445,0.1014553635608773,True
436,0.0247864991516979,31303.898584864182,0.0688489686520759,True
437,0.0438832736147407,31303.61785797503,0.0791265114566759,True
442,0.0255068457702785,31287.30612531773,0.086432067606786,True
444,0.0292825771404731,31275.63978571279,0.0772342634385428,True
449,0.0338052612723672,31114.78674669444,0.0801574617142409,True
450,0.0228652994162551,31109.796727943307,0.0781104870335547,False
451,0.0251628600157142,31109.470383259853,0.0615661551700667,False
452,0.1632685762688356,31005.882667600166,0.0779681008109569,True
453,0.3329842699517946,31001.5828917498,0.0804231912472262,True
454,0.1740027013051861,30999.93509496895,0.0792532962738729,True
455,0.0155191712148571,30861.75850480284,0.126317986536518,False
456,0.0573327685312219,30746.97596479788,0.0815531002411585,False
457,0.0323949366835397,30719.99569919696,0.0662412173748045,False
458,0.0149346703906398,30657.045544693632,0.0703650980875642,False
459,0.059842933940447,30654.91181935714,0.0742300080427749,False
460,0.0236402129237918,30382.762487775337,0.0716549045563349,True
461,0.0240967372515297,30382.40193908265,0.0601082490152896,True
462,0.0233356515783012,30188.99897074687,0.0784746022793644,False
467,0.015592024682817,30110.18534991008,0.0587716653690606,False
473,0.0228890328994043,30106.695622356983,0.0640354553499746,False
479,0.0213572888554886,30100.56664735585,0.0720803000535496,False
480,0.0142834446532078,30099.77128025355,0.0659269453023276,False
481,0.6738821389337925,29988.97141892783,0.0801201879036209,True
483,0.8119140715667481,29982.862116448465,0.0794902743891915,True
484,0.0354191905192837,29936.7173032996,0.0666499871707074,True
485,0.0488181995405942,29934.393661901617,0.0716763280248125,True
486,0.0386988534983936,29930.66019829248,0.0815414144358784,True
487,0.058732544616238,29860.067638145887,0.0755996625443494,True
488,0.1261416142450301,29855.35362621244,0.0766419117209659,True
489,0.0457639142842882,29854.28361551166,0.0793541766941121,True
490,0.0167517535743945,29797.50849290812,0.0704689942686633,False
491,0.0250191312161122,29795.474776770137,0.067271581395009,False
492,0.0166623295263184,29794.872193596875,0.0545634906683258,False
493,0.0214563613605694,29791.408329622904,0.0594263485603049,False
494,0.0408803621273466,29610.16835432025,0.0736036598588037,False
495,0.0229980257569383,29609.36239971228,0.0687221855934176,False
496,0.0231203148534105,29606.68835113096,0.0806001735798591,False
497,0.0367090626885102,29604.532291479896,0.0680700239115658,False
498,0.0796069101049609,29439.99002852033,0.0730943473895405,False
499,0.0105618711280221,29382.74028636857,0.1499999999999888,False
500,0.0136139619020234,29034.02806172899,0.0811833755468136,False
501,0.0171517748159146,29008.120330730515,0.0686735017267704,False
502,0.0128060606040576,29003.522695981806,0.0854454916315366,False
503,0.06463768790519,28979.292889058943,0.0705688269438154,True
508,0.0442995268171934,28947.6481489985,0.102514674193238,False
509,0.0202986767126121,28934.30104020247,0.0783314982839027,False
510,0.0280206343954795,28933.810605243325,0.0757484622552426,False
511,0.2727194347097885,28846.21055915079,0.0779894327354973,True
512,0.3905173916893067,28842.124085763346,0.0793922457102683,True
513,0.2514533287909287,28840.192524340822,0.077406259108969,True
514,0.1744014221641018,28799.98850547371,0.0739458683401532,False
515,0.0140551157148241,28459.958560718576,0.0757996895705111,False
516,0.0164114423358338,28441.06651359478,0.1000818728521414,False
517,0.0433986750144069,28440.011412414107,0.1064138829202346,False
518,0.0367077974411605,28431.21233178573,0.0749656208869852,True
519,0.0287927016214354,28430.726583521035,0.0655968030147021,True
520,0.0172201578419929,28120.68659666416,0.0801046684943051,False
521,0.0137502026302053,28118.38783384632,0.1225899444042201,False
522,0.0170617978773887,28117.37833465291,0.0830653247340243,False
523,0.0213882696852443,28116.719625943737,0.0739827658739469,False
524,0.0183430007674351,28114.79942971331,0.0543803944684261,False
525,0.4707992548820353,28076.154981108048,0.0785024939909757,True
526,0.6763465804055118,28075.535974162955,0.0798723689059403,True
527,0.4610852341802613,28074.7222131117,0.0802769176149501,True
528,1.16647982263426,28074.10310224867,0.0794095109150827,True
529,0.5593568251793297,28073.13479873118,0.0796059796219528,True
530,0.9616227688960604,28072.524193086472,0.0816683712729237,True
534,0.6629167047568507,28069.54868393065,0.0798023466480754,True
535,0.4724381897361798,28069.14389852761,0.0681493734801202,True
536,0.8892985104769383,28068.91624653188,0.0686208480164335,True
537,1.074610642168823,28067.541401419006,0.0804855585681586,True
538,0.709541501963157,28066.92294683027,0.0827004731904155,True
539,0.4256579506684053,28065.827260780417,0.0804525637696299,True
540,0.3007043884660592,28065.378770153497,0.0793712814673084,True
541,0.6147642356035262,28064.77153005077,0.0832811586667995,True
542,0.402295309005916,28063.97285468398,0.0819532059674359,True
543,0.3250243916631016,28063.08070900616,0.0796069428039895,True
544,0.4761022185656792,28062.46956150311,0.0807785937276729,True
545,0.319686541021486,28061.970381885767,0.0815072866970965,True
546,0.317447256435091,28060.642765936893,0.0783342872043571,True
547,0.4658119212387069,28060.043310010755,0.0760825004961462,True
548,0.2772087177718231,28059.80243126621,0.0621458616187914,True
556,0.1405466008601187,28049.822619999864,0.0784721975212714,True
557,0.1447261614367249,28049.44295525733,0.0771781653563632,True
558,0.2865904247483657,28048.844447926152,0.0819951225151418,True
559,0.0991351387518181,28046.96619709122,0.0767686926683546,True
560,0.1040097986043107,28046.283016472367,0.0773746607993815,True
561,0.2077409314496361,28045.67876902752,0.0794426288383321,True
562,0.077240652530544,28043.97379608148,0.0781298389265438,True
563,0.0826790354046385,28042.977509868186,0.076758693188473,True
564,0.1724358828069223,28042.37901271026,0.0794688128614409,True
565,0.080941972971398,28040.81691513097,0.0737233025084386,True
566,0.0757998966374014,28039.53262603836,0.0802037602590062,True
567,0.1614284368698869,28038.944674056525,0.0863130018259618,True
568,0.1066419918748915,28037.549502713176,0.0762558473605725,True
569,0.0661631640161925,28035.95428298235,0.0839167343061824,True
570,0.1288105128843898,28035.35850447879,0.077933821231314,True
571,0.0540506122531595,28034.11991966574,0.0869919611441687,True
572,0.0332335862576426,28032.23604513273,0.0819093510618791,True
573,0.0677735757374564,28031.61121559487,0.0794352684145751,True
574,0.0697965114077131,28030.55110993565,0.0778617876375547,True
575,0.0483460075296689,28028.34325596424,0.0834230334697101,True
576,0.0946963251951692,28027.750775621946,0.0807634698036761,True
577,0.0356414610213583,28026.828575781663,0.0670047905163044,True
578,0.0190543929406102,28024.30409558136,0.0593097741548439,True
579,0.0707070212264906,28023.72975161415,0.0822779283709542,True
580,0.0278014372612788,28022.952136096337,0.0846496308965992,True
583,0.0241107850115026,28015.8548706457,0.0844091733307485,True
584,0.0362692250059994,28015.26508203657,0.0709123651878539,True
585,0.0250610360384338,28014.79846916932,0.0805805424644745,True
588,0.0217028223854393,28006.79910695302,0.0669505811857377,True
589,0.0476035671088788,28006.200183968223,0.092887002600558,True
590,0.018246477048698,28005.599076670915,0.0601139977709376,False
591,0.0165987583993979,28002.120753106323,0.0888195078872416,False
592,0.0278938049490316,28000.647439554992,0.0855958292854698,False
593,0.0161007562345481,27993.675294605724,0.1003446695276335,False
594,0.0196954051174457,27992.271180819487,0.081730250391036,False
595,0.0180584466725165,27991.59428073797,0.0523301754328636,True
596,0.01928000275672,27986.41568373451,0.0923188148857665,True
597,0.4796398242259028,27848.70673973533,0.0791593505719939,True
598,1.008054236854762,27842.12028025865,0.0791684950780949,True
599,0.4118799264782531,27836.4323454438,0.0788205029972762,True
600,0.3372558743623406,27813.89371992601,0.0782744677499436,True
601,0.5385448758450523,27807.563976435955,0.0792515763479334,True
602,0.1894031277331323,27801.62088722833,0.0794870736756601,True
603,0.0887723209695411,27701.59057317379,0.0740703368753149,True
604,0.2416064882458183,27697.05847805877,0.0790206419348453,True
605,0.1157001428843145,27695.710039106,0.0733631301553216,True
606,0.0268711459483087,27319.657394452905,0.0785178818835705,True
607,0.0582437146457185,27319.42490373003,0.0667365675753967,True
608,0.0576683252132305,27315.597093596392,0.0742259964815477,True
609,0.0439361185106147,27315.33995787603,0.0799848694330053,False
610,0.0514415867127813,27311.62137203611,0.0639423624023003,True
611,0.0458091631738193,27311.460061526563,0.0662673849593156,True
612,0.0192199563347058,27271.55430020245,0.087872965611763,False
613,0.0173240742625342,27269.782970019467,0.0759716639646394,False
614,0.0197061023832946,26940.611198658105,0.0673418232826545,False
615,0.0346402862580334,26939.95780122976,0.0729595794693938,False
616,0.0357955534267923,26935.71782272767,0.0766196491605262,False
617,0.0268393156415985,26930.997157315604,0.0664533319760215,False
